id,soldier_id,Date,company_id,cemetery_id,cwgc_id
2079,29912,1941-05-04,4 (East African) Pro Coy,970,2540235
2080,29913,1941-08-02,East African Corps of Military Police,970,2540208
2081,29914,1943-06-13,12 (AFRICAN) DIV PRO COY,970,2540072
2082,29915,1946-12-23,East African Corps of Military Police,970,2539530
2083,29916,1943-09-14,29 INF BDE PRO SECT,970,1343150
2084,29917,1941-08-27,East African Corps of Military Police,970,1343021
2085,29918,1945-03-22,East African Corps of Military Police,970,1342944
2086,29919,1942-02-25,East African Corps of Military Police,970,1342406
2087,29920,1941-12-29,East African Corps of Military Police,970,1342337
2088,29921,1941-03-16,East African Corps of Military Police,970,1342321
2089,10860,1916-08-03,UNKNOWN,482,515967
2090,21739,1917-11-26,UNKNOWN,971,455846
2091,30191,1915-10-28,UNKNOWN,479,682601
2092,30255,1946-05-26,52 DIV PRO COY,972,75230084
2093,30262,1949-12-09,UNKNOWN,235,
2094,20311,1917-07-24,UNKNOWN,263,635161
2095,30269,1916-07-13,UNKNOWN,973,292708
2096,30271,1916-04-23,UNKNOWN,584,465560
2097,4698,1916-07-27,UNKNOWN,545,627911
2368,56439,1891-09-27,MFP,460,
2099,11617,1918-09-20,UNKNOWN,967,1740640
2100,31035,1973-08-26,CHELSEA HOSPITAL,51,
2101,31036,1972-12-17,CHELSEA HOSPITAL,51,
2102,31038,1944-08-03,2 BASE PRO COY,263,2169775
2103,31039,1975-12-24,CHELSEA HOSPITAL,51,
2104,31037,1976-09-28,CHELSEA HOSPITAL,51,
2105,31095,1969-06-09,CHELSEA HOSPITAL,51,
2106,21663,1931-03-29,UNKNOWN,263,
2107,31311,1943-06-13,3 INDIAN CORPS PRO UNIT,234,2352421
2108,31319,1945-06-17,L OF C PRO COY,80,2053468
2109,31323,1944-09-12,UNKNOWN,777,4018134
2110,31324,1943-07-29,3 INDIAN CORPS PRO UNIT,234,2352773
2112,31359,1918-02-24,UNKNOWN,975,905118
2113,13042,1927-08-30,UNKNOWN,110,
2114,30625,1919-10-21,UNKNOWN,848,
2115,31981,1942-09-09,3 INDIAN CORPS PRO UNIT,110,
2117,32138,1919-02-18,UNKNOWN,422,499067
2118,32145,2015-08-08,150 PRO COY,316,
2119,23079,1942-12-14,UNKNOWN,420,
2120,32501,1944-04-17,33 INDIAN CORPS PRO UNIT,155,2222064
2121,8261,1017-11-19,UNKNOWN,983,75452433
2122,32934,1944-05-08,UNKNOWN,833,2609434
2123,32945,1945-05-30,75 L of C Pro Unit,172,2177739
2124,33898,1948-01-15,UNKNOWN,110,
2138,6618,1908-02-16,MMP,110,
2127,34887,1945-01-02,UNKNOWN,91,2726399
2128,35334,1942-06-26,UNKNOWN,763,2217296
2129,6715,1910-03-10,UNKNOWN,990,
2130,36995,1918-12-10,UNKNOWN,721,4770770
2131,37681,2003-06-28,UNKNOWN,692,
2132,38017,1915-03-14,UNKNOWN,993,2852893
2133,38268,1918-05-24,UNKNOWN,994,493065
2134,38424,1916-04-09,UNKNOWN,986,381175
2136,15826,1918-02-06,UNKNOWN,996,456689
2139,40664,2008-06-25,UNKNOWN,110,
2140,2377,2013-02-26,UNKNOWN,998,
2141,13037,1929-12-19,British Army of the Rhine,926,
2142,47474,1942-06-17,East African Corps of Military Police,1000,2273021
2143,47475,1941-05-09,East African Corps of Military Police,1000,2273051
2144,47476,1942-01-23,East African Corps of Military Police,1000,2273202
2145,47477,1942-06-25,East African Corps of Military Police,1000,2273199
2146,47780,2016-01-31,UNKNOWN,860,
2147,49659,1942-07-21,3 INDIAN CORPS PRO,32,2195522
2148,5955,1944-11-19,SINGAPORE FORTRESS PRO COY,777,2072282
2149,30278,1906-01-17,MMP,110,
2150,6610,1900-02-13,MMP,110,
2151,30266,1907-08-20,MMP,110,
2152,30274,1912-12-12,MMP,110,
2153,30277,1902-09-03,MMP,110,
2154,6597,1905-09-12,MMP,110,
2155,40448,1895-05-20,MMP,57,
2156,40444,1881-12-16,MMP,110,
2157,6789,1890-08-07,MMP,110,
2158,51017,1928-04-16,CMP,110,
2159,13016,1928-10-24,CMP,110,
2160,13044,1928-07-18,CMP,110,
2161,13020,1929-05-24,CMP,110,
2162,13039,1933-06-16,CMP,110,
2163,51096,1942-02-13,3 INDIAN CORPS PRO UNIT,777,2538258
2164,51098,1943-03-29,East African Corps of Military Police,1001,2217095
2165,51099,1941-08-06,East African Corps of Military Police,1002,2217139
2166,51100,1945-02-07,East African Corps of Military Police,1007,2818418
2167,51101,1943-08-31,East African Corps of Military Police,1004,2541065
2168,51102,1944-12-28,East African Corps of Military Police,1005,2273543
2169,51103,1945-07-26,East African Corps of Military Police,1006,2273296
2170,51104,1945-10-08,East African Corps of Military Police,1007,2818309
2171,51105,1942-08-28,East African Corps of Military Police,1008,2273363
2172,51106,1945-01-19,East African Corps of Military Police,1005,2273592
2173,51107,1945-07-29,East African Corps of Military Police,1005,2273662
2174,51108,1943-07-09,East African Corps of Military Police,1005,2273663
2175,51109,1941-04-06,East African Corps of Military Police,1005,2273668
2176,51110,1941-07-14,East African Corps of Military Police,1005,2273687
2177,51111,1941-04-13,East African Corps of Military Police,1005,2273691
2178,51112,1943-03-07,East African Corps of Military Police,1007,2818457
2179,51113,1945-01-26,East African Corps of Military Police,1009,2808844
2180,51114,1946-03-08,East African Corps of Military Police,1010,2809073
2181,51115,1944-02-13,East African Corps of Military Police,1010,2809190
2182,51116,1942-02-10,East African Corps of Military Police,1010,2809237
2183,51117,1943-04-25,East African Corps of Military Police,1011,2808735
2184,51118,1946-11-16,East African Corps of Military Police,1007,2818426
2185,51119,1943-04-24,East African Corps of Military Police,1012,2616683
2186,51120,1944-08-28,East African Corps of Military Police,762,1057299
2187,51121,1945-07-18,East African Corps of Military Police,970,1342644
2188,51122,1945-04-26,East African Corps of Military Police,970,1303425
2189,51123,1945-06-02,East African Corps of Military Police,1014,2191509
2190,51124,1941-07-06,East African Corps of Military Police,1006,2773288
2191,51125,1943-03-18,East African Corps of Military Police,1008,2273389
2192,51126,1944-05-03,East African Corps of Military Police,1015,2154983
2193,51127,1944-06-24,East African Corps of Military Police,1015,2155180
2194,51128,1945-07-02,East African Corps of Military Police,1015,2155377
2195,51129,1940-09-13,East African Corps of Military Police,1016,2158197
2196,51130,1941-09-14,East African Corps of Military Police,1016,2158371
2197,51131,1943-12-02,East African Corps of Military Police,1016,2158268
2198,51132,1945-10-25,East African Corps of Military Police,1014,2191554
2199,51133,1942-03-06,East African Corps of Military Police,1008,2273379
2200,51134,1944-01-13,East African Corps of Military Police,1005,2273667
2201,51135,1945-06-29,East African Corps of Military Police,1014,2191378
2202,51136,1945-10-02,East African Corps of Military Police,1012,2616736
2203,51137,1943-11-06,East African Corps of Military Police,1016,2158335
2205,51139,1945-08-12,East African Corps of Military Police,1014,2191413
2206,51140,1945-06-28,East African Corps of Military Police,1001,2216967
2207,51141,1914-12-01,East African Corps of Military Police,1017,124829
2208,51142,1946-10-01,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384647
2209,51143,1945-11-12,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",194,2190236
2210,51144,1942-08-12,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1019,2650717
2211,51145,1945-08-24,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",194,2190605
2212,51146,1944-11-07,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1019,2560739
2213,51147,1945-10-09,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",420,2173305
2214,51148,1945-11-21,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384511
2215,51149,1944-12-01,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384683
2216,51150,1947-06-06,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384481
2217,51151,1946-09-30,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384593
2218,51152,1944-12-27,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1020,2389220
2219,51153,1946-09-04,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1019,2560287
2220,51154,1945-03-23,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384634
2221,51155,1946-01-18,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1021,2388729
2222,51156,1947-04-24,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1021,2389228
2223,51157,1945-03-31,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1021,2388697
2224,51158,1944-12-01,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1022,2384090
2225,51159,1945-02-23,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384722
2226,51160,1945-11-22,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384740
2227,51161,1945-04-12,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384789
2228,51162,1945-11-22,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1018,2384500
2229,51163,1946-01-02,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",775,2526482
2230,51164,1945-06-12,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",762,1056876
2231,51165,1944-05-21,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",775,1292184
2232,51166,1943-07-18,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1022,2384114
2233,51167,1946-06-27,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",301,2113181
2234,51168,1943-04-30,"WEST AFRICAN CORPS OF MILITARY POLICE, RWAFF",1019,2560294
2235,51169,1945-06-30,CEYLON CORPS OF MILITARY POLICE,1023,2112075
2236,51170,1945-04-13,CEYLON CORPS OF MILITARY POLICE,1023,2112146
2237,51171,1944-12-19,CEYLON CORPS OF MILITARY POLICE,1024,2155906
2238,6755,1882-12-16,MMP,110,
2239,51184,1944-11-12,MPSC,1025,2351053
2240,51185,1947-07-07,MPSC,679,2402509
2241,51186,1944-04-12,MPSC,1026,2838408
2242,47107,1943-12-01,MPSC,1027,2709899
2243,51187,1944-12-25,MPSC,1028,38161
2244,29821,1919-12-21,MPSC,1029,405525
2248,51213,1971-07-21,MPSC,110,
2250,13025,1922-11-28,CMP,110,
2251,6116,1981-02-19,UNKNOWN,617,
2253,51215,1997-02-02,UNKNOWN,57,
2254,51216,1958-04-30,UNKNOWN,1036,
2255,24513,1948-08-28,18 DIV PRO COY,110,
2256,6296,2009-11-03,UNKNOWN,1057,
2258,31744,1947-07-28,UNKNOWN,1060,2072143
2269,31317,1943-11-08,11 (INDIAN) DIV PRO UNIT,9,2089245
2261,51328,1942-11-29,SINGAPORE FORTRESS PRO COY,148,2816506
2262,51329,1943-11-29,SINGAPORE FORTRESS PRO COY,777,2072406
2263,51332,1944-09-12,3 INDIAN CORPS PRO UNIT,777,2100232
2264,51338,1943-09-07,3 INDIAN CORPS PRO UNIT,32,2823711
2265,51339,1944-11-04,3 INDIAN CORPS PRO UNIT,1061,2221273
2266,51345,1943-08-31,3 INDIAN CORPS PRO UNIT,9,2091092
2267,51346,1943-11-05,3 INDIAN CORPS PRO UNIT,234,2353529
2270,51356,1945-02-08,UNKNOWN,777,2136689
2367,56209,1917-05-24,UNKNOWN,392,283438
2272,51358,1943-02-05,UNKNOWN,45,173179
2273,51359,1945-08-19,UNKNOWN,45,2677573
2275,51563,1906-01-16,UNKNOWN,1063,
2276,51591,1917-07-02,UNKNOWN,975,905113
2277,44824,1946-12-28,MPSC,886,2433739
2278,51217,1974-09-24,UNKNOWN,110,
2287,10879,1918-10-04,UNKNOWN,458,93546
2280,19687,1899-01-01,2/4 QUEEN'S (ROYAL WEST SURREY REGIMENT),1066,298044
2281,53844,1943-11-14,3 INDIAN CORPS PRO,234,2353589
2282,53846,1943-11-15,3 INDIAN CORPS PRO,32,2233674
2283,51337,1944-09-12,3 INDIAN CORPS PRO,773,21837027
2284,5881,1944-09-12,3 INDIAN CORPS PRO,773,2136891
2285,53847,1943-10-31,3 INDIAN CORPS PRO,234,2353419
2288,6696,1909-11-30,MFP,425,
2289,6702,1900-09-26,UNKNOWN,1071,
2290,50859,1902-01-27,UNKNOWN,57,
2291,30257,1908-10-08,UNKNOWN,57,
2292,30259,1908-08-31,UNKNOWN,425,
2293,30275,1901-09-30,UNKNOWN,110,
2294,6681,1901-07-08,UNKNOWN,488,
2295,30180,1904-11-22,UNKNOWN,110,
2296,30263,1903-06-09,UNKNOWN,110,
2297,30260,1902-02-02,UNKNOWN,110,
2298,30264,1899-01-01,UNKNOWN,110,
2299,30258,1907-10-03,UNKNOWN,110,
2300,30182,1908-06-01,UNKNOWN,110,
2301,6724,1902-06-28,UNKNOWN,110,
2302,30261,1905-11-23,UNKNOWN,110,
2303,8559,1918-05-25,UNKNOWN,110,
2304,1118,1919-05-13,MFP,110,
2305,8228,1917-12-10,UNKNOWN,110,
2306,7958,1917-08-29,MFP,110,
2307,8563,1918-10-19,UNKNOWN,110,
2308,13035,1922-07-22,UNKNOWN,263,
2309,20443,1916-08-27,UNKNOWN,110,
2310,20291,1923-07-07,UNKNOWN,110,
2311,9134,1923-04-03,UNKNOWN,110,
2312,49266,1923-04-03,UNKNOWN,110,
2313,14097,1920-11-20,UNKNOWN,110,
2314,9812,1928-01-24,UNKNOWN,110,
2315,54325,1920-08-08,UNKNOWN,110,
2316,8733,1919-01-11,UNKNOWN,110,
2317,9739,1925-07-21,UNKNOWN,110,
2318,34154,1925-05-02,UNKNOWN,110,
2319,30181,1914-02-23,UNKNOWN,110,
2320,8899,1961-09-16,UNKNOWN,110,
2321,30267,1910-04-30,UNKNOWN,110,
2322,21284,1921-08-28,UNKNOWN,110,
2323,30315,1902-06-07,MPSC,57,
2324,8385,1927-06-02,UNKNOWN,110,
2325,8752,1928-11-26,UNKNOWN,110,
2326,54900,1886-07-17,MMP,110,
2327,53659,1914-02-12,MMP,110,
2330,55440,1944-07-19,UNKNOWN,185,2062185
2331,13033,1927-01-02,UNKNOWN,1073,
2332,55446,1951-08-29,UNKNOWN,668,
2333,54966,1955-06-26,UNKNOWN,110,
2334,54471,1961-11-29,MPSC,847,
2335,55447,1952-09-28,MPSC,148,
2336,55448,1950-10-25,MPSC,668,
2337,55449,1976-02-14,MPSC,668,
2338,55450,1953-11-02,MPSC,668,
2339,54710,1966-01-03,MPSC,668,
2340,55451,1999-03-07,UNKNOWN,1045,
2341,55452,1952-09-02,MPSC,1074,
2342,55453,1951-10-10,MPSC,820,
2343,55454,1966-10-26,MPSC,110,
2344,55455,1942-05-29,UNKNOWN,1075,2438239
2345,9328,1920-11-20,UNKNOWN,110,
2346,8377,1924-07-12,UNKNOWN,110,
2347,55640,1899-07-12,MFP,110,
2348,55758,1889-07-18,CHATHAM DETACHMENT,1076,
2349,55869,1898-11-15,MFP,1077,91
2350,55871,1911-06-22,MMP,1078,
2351,19450,1918-10-11,UNKNOWN,1079,2939585
2352,56005,1896-08-04,MPF,110,
2353,53848,1945-08-13,Intelligence Corps,32,2233459
2354,56071,1945-07-05,UNKNOWN,20,2191732
2356,29655,1945-01-11,UNKNOWN,1061,2220839
2357,29654,1944-12-27,UNKNOWN,1061,2220815
2358,56172,1944-11-29,UNKNOWN,234,2353387
2359,51326,1942-11-17,UNKNOWN,777,2134696
2360,56174,1943-08-27,9 (INDIAN) DIV PRO UNIT,234,2352425
2361,56178,1942-02-13,33 INDIAN CORPS PRO COY,777,4861002
2362,55443,1943-09-14,18 DIV PRO COY,9,
2363,18326,1943-06-14,18 DIV PRO COY,32,2195427
2365,56181,1942-09-20,UNKNOWN,80,2228348
2366,5797,1944-02-12,UNKNOWN,32,2665621
2369,56441,1924-02-22,MFP,382,
2370,56444,1898-08-22,MFP,1084,
2371,56446,1894-03-10,MPF,110,
2372,56450,,,,
2373,11180,1918-06-05,ROYAL WARWICKSHIRE REGIMENT,422,499275
